timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530639093.165884,-0.010060,0.222647,-0.993352,-0.116592,0.095857,0.434109,-0.009812,-0.220812,-0.975267,-0.018066,-0.030958,0.021669,10.254576,9.119598,-45.250748,,,,,,,
1530639093.185853,-0.010557,0.219588,-0.984318,-0.172324,0.064828,0.453972,-0.010303,-0.217827,-0.975933,-0.013973,-0.038063,0.009853,10.195299,9.485031,-45.250931,,,,,,,
1530639093.205822,-0.011772,0.215625,-0.974978,-0.204935,0.034942,0.467115,-0.011499,-0.213958,-0.976775,-0.012518,-0.032380,-0.005021,10.431944,9.354340,-45.333069,,,,,,,
1530639093.225791,-0.013367,0.211449,-0.965465,-0.209172,0.021660,0.472487,-0.013069,-0.209877,-0.977640,-0.013374,-0.025642,-0.009771,10.485167,9.529831,-45.273010,,,,,,,
1530639093.245760,-0.014755,0.207214,-0.955828,-0.212403,0.041463,0.482322,-0.014438,-0.205735,-0.978501,-0.019711,-0.025878,0.002213,10.582922,9.680733,-45.256958,,,,,,,
1530639093.265728,-0.015604,0.203212,-0.946104,-0.187255,0.066831,0.484336,-0.015283,-0.201816,-0.979304,-0.022346,-0.026120,0.004664,10.922579,9.696388,-45.277748,,,,,,,
1530639093.285697,-0.016114,0.200059,-0.936323,-0.136952,0.076723,0.488163,-0.015792,-0.198727,-0.979927,-0.018769,-0.025074,0.009057,11.084955,9.692200,-45.201515,,,,,,,
1530639093.305666,-0.016582,0.197838,-0.926433,-0.091935,0.076645,0.497389,-0.016258,-0.196550,-0.980359,-0.014702,-0.023817,0.011761,11.210909,9.738976,-45.108940,,,,,,,
1530639093.325635,-0.017215,0.196256,-0.916399,-0.064675,0.065592,0.498120,-0.016884,-0.194999,-0.980658,-0.011223,-0.018167,0.001257,11.411463,9.608902,-45.352425,,,,,,,
1530639093.345604,-0.017653,0.194984,-0.906347,-0.057332,0.094298,0.497101,-0.017318,-0.193750,-0.980898,-0.005860,-0.016897,0.003893,11.559481,9.897392,-45.287163,,,,,,,
1530639093.365573,-0.017123,0.193797,-0.896360,-0.053149,0.143972,0.497296,-0.016801,-0.192586,-0.981136,0.000352,-0.019359,0.002041,11.835707,9.691986,-45.089867,,,,,,,
1530639093.385541,-0.015965,0.192982,-0.886295,-0.025927,0.151655,0.502437,-0.015668,-0.191786,-0.981311,0.010129,-0.026536,-0.011868,11.977858,9.868385,-44.977501,,,,,,,
1530639093.405510,-0.015392,0.192718,-0.876090,0.000268,0.108567,0.506264,-0.015106,-0.191527,-0.981371,0.011627,-0.027909,-0.020384,12.103514,9.599358,-45.039024,,,,,,,
1530639093.425479,-0.015259,0.192331,-0.866007,-0.033190,0.111977,0.493691,-0.014977,-0.191148,-0.981447,0.003868,-0.024184,-0.005736,12.176592,9.403564,-45.047829,,,,,,,
1530639093.445448,-0.014447,0.190659,-0.856446,-0.107404,0.148640,0.463385,-0.014185,-0.189506,-0.981777,-0.003454,-0.030419,0.006618,12.434553,9.471443,-44.998161,,,,,,,
