timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1530640049.895244,0.045835,0.440556,-0.341718,-0.868919,0.554614,0.218932,0.041443,-0.426442,-0.903564,-0.016129,-0.014628,0.045150,15.307636,-7.595528,-46.137421,,,,,,,
1530640049.915213,0.053641,0.425228,-0.339054,-0.670619,0.408680,0.081299,0.048841,-0.412528,-0.909634,-0.020765,0.015983,-0.091709,15.738987,-6.770378,-46.060165,,,,,,,
1530640049.935181,0.059758,0.417124,-0.338359,-0.248729,0.293993,0.043893,0.054602,-0.405133,-0.912625,0.007593,0.037640,-0.147067,16.031357,-6.343803,-45.950806,,,,,,,
1530640049.955150,0.062025,0.417383,-0.338256,0.153969,0.023365,0.049078,0.056664,-0.405369,-0.912394,0.032295,0.032811,-0.120809,16.389862,-6.581886,-45.820724,,,,,,,
1530640049.975119,0.059302,0.423339,-0.339734,0.347535,-0.219083,-0.019944,0.054035,-0.410807,-0.910119,-0.001377,0.014567,-0.046104,16.017754,-6.683426,-45.737793,,,,,,,
1530640049.995088,0.054963,0.429513,-0.343156,0.268819,-0.266806,-0.139048,0.049945,-0.416428,-0.907795,-0.042072,0.005005,0.039616,15.830669,-6.859253,-45.830017,,,,,,,
1530640050.015057,0.052933,0.431530,-0.348117,0.004926,-0.126180,-0.188410,0.048058,-0.418261,-0.907054,-0.033226,0.005419,0.092265,15.748413,-7.014748,-45.895859,,,,,,,
1530640050.035026,0.053675,0.428428,-0.352323,-0.215808,0.003739,-0.128266,0.048801,-0.415441,-0.908309,0.003308,-0.001246,0.089004,15.879784,-6.789940,-46.005066,,,,,,,
1530640050.054994,0.054147,0.423578,-0.354669,-0.222655,-0.025438,-0.059305,0.049338,-0.411025,-0.910287,0.023431,0.005080,0.035486,15.793064,-6.514992,-45.927277,,,,,,,
1530640050.074963,0.052286,0.420437,-0.356563,-0.111459,-0.177809,-0.060149,0.047711,-0.408159,-0.911662,0.003391,0.003161,0.021724,15.666836,-6.346008,-46.019012,,,,,,,
1530640050.094932,0.047483,0.418271,-0.359111,-0.156326,-0.291326,-0.085024,0.043374,-0.406181,-0.912762,-0.024407,0.004921,0.069653,15.479618,-6.214073,-46.047729,,,,,,,
1530640050.114901,0.042722,0.411035,-0.360070,-0.529730,-0.192792,0.051013,0.039152,-0.399558,-0.915871,-0.011793,-0.003854,0.131004,15.220032,-5.847595,-46.154221,,,,,,,
1530640050.134869,0.038838,0.395100,-0.355729,-0.954458,-0.020001,0.306593,0.035837,-0.384900,-0.922262,0.022940,0.006620,0.108754,15.234394,-5.282455,-46.429886,,,,,,,
1530640050.154838,0.036838,0.374677,-0.346730,-1.037599,0.134563,0.467846,0.034275,-0.365972,-0.929994,-0.008533,0.019567,0.020418,15.323040,-4.489128,-46.382996,,,,,,,
1530640050.174806,0.035889,0.357633,-0.337065,-0.728079,0.113622,0.448268,0.033611,-0.350058,-0.936124,-0.075573,0.058981,-0.064227,15.223915,-3.612190,-46.115112,,,,,,,
1530640050.194775,0.032170,0.349864,-0.329012,-0.200992,-0.143246,0.373458,0.030216,-0.342770,-0.938933,-0.124698,0.072919,-0.065447,15.152760,-3.448311,-46.588165,,,,,,,
1530640050.214744,0.022377,0.350716,-0.323696,0.124235,-0.551965,0.237518,0.021013,-0.343571,-0.938891,-0.155534,0.066898,0.076876,14.705746,-3.815613,-46.627411,,,,,,,
1530640050.234713,0.005320,0.352476,-0.321994,0.006163,-0.921653,0.065507,0.004993,-0.345222,-0.938507,-0.163334,0.043144,0.253800,13.870716,-3.864380,-46.725754,,,,,,,
1530640050.254682,-0.013851,0.347183,-0.322716,-0.442031,-0.966239,-0.010814,-0.013024,-0.340250,-0.940244,-0.187370,0.053339,0.351102,12.963631,-3.384583,-46.947891,,,,,,,
1530640050.274651,-0.034221,0.334071,-0.323953,-0.745382,-1.092250,0.027401,-0.032322,-0.327892,-0.944162,-0.194042,0.100445,0.350366,11.939079,-2.785294,-47.434448,,,,,,,
1530640050.294619,-0.063297,0.319781,-0.323445,-0.627773,-1.736737,0.152460,-0.060048,-0.314359,-0.947403,-0.191340,0.185254,0.347107,10.546352,-2.413368,-47.551422,,,,,,,
1530640050.314588,-0.117141,0.313356,-0.321265,-0.099808,-3.239185,0.129879,-0.111182,-0.308253,-0.944785,-0.232354,0.215815,0.340109,7.766865,-2.140327,-48.165985,,,,,,,
1530640050.334557,-0.192858,0.310584,-0.326086,-0.394926,-4.048531,-0.309828,-0.182495,-0.305615,-0.934502,-0.384598,0.223339,0.506463,4.124428,-1.838631,-48.334930,,,,,,,
1530640050.354526,-0.270878,0.289664,-0.340209,-1.621039,-4.144376,-0.279966,-0.256430,-0.285631,-0.923395,-0.278742,0.353090,0.714670,0.160831,-0.739204,-48.359131,,,,,,,
1530640050.374495,-0.353759,0.255019,-0.350249,-1.653506,-4.452410,0.366009,-0.335222,-0.252264,-0.907738,-0.196226,0.453467,0.217018,-3.889872,0.749931,-48.118317,,,,,,,
1530640050.394464,-0.456169,0.234836,-0.345700,-0.206149,-5.539615,0.754093,-0.428421,-0.232684,-0.873105,-0.061859,0.490908,-0.042087,-8.779310,1.280579,-47.426880,,,,,,,
1530640050.414432,-0.593723,0.234942,-0.323893,0.820846,-7.300058,1.140177,-0.544080,-0.232787,-0.806092,0.050321,0.482878,0.043671,-14.703072,0.741341,-45.660995,,,,,,,
1530640050.434401,-0.764463,0.226101,-0.285450,0.957151,-8.430116,2.199929,-0.674532,-0.224180,-0.703382,0.152330,0.606992,0.061476,-21.743979,0.446831,-42.661621,,,,,,,
1530640050.454370,-0.942957,0.203755,-0.226749,1.867733,-8.094082,3.050345,-0.792555,-0.202348,-0.575245,0.203611,0.644456,-0.169994,-28.419258,0.455063,-38.340317,,,,,,,
1530640050.474339,-1.115092,0.169215,-0.150701,2.581200,-7.848917,3.641420,-0.885123,-0.168409,-0.433808,0.219382,0.637251,-0.077118,-34.146236,0.441254,-33.277359,,,,,,,
1530640050.494308,-1.282582,0.114031,-0.073560,2.567214,-7.765549,4.197411,-0.952522,-0.113784,-0.282393,0.249138,0.615203,0.080565,-39.034988,1.282448,-27.660690,,,,,,,
1530640050.514276,-1.437916,0.035607,-0.006493,2.525966,-7.345416,4.744528,-0.990551,-0.035599,-0.132405,0.171948,0.555939,0.002690,-42.793861,3.017853,-21.765388,,,,,,,
1530640050.534245,-1.571361,-0.060197,0.052364,2.813389,-6.238476,5.091925,-0.998183,0.060160,0.000564,-0.027070,0.494802,-0.226745,-45.315353,5.615730,-16.015892,,,,,,,
1530640050.554214,-1.671200,-0.165614,0.109017,3.320647,-4.679896,5.089722,-0.981344,0.164858,0.098863,-0.234064,0.342939,-0.376848,-46.472137,8.624832,-11.253357,,,,,,,
1530640050.574183,-1.725912,-0.270469,0.162711,3.141054,-2.556410,4.684493,-0.952070,0.267183,0.148876,-0.538164,0.140974,-0.085186,-46.670303,11.740288,-8.513802,,,,,,,
1530640050.594152,-1.744728,-0.363898,0.197705,2.014047,-0.880605,4.090913,-0.920411,0.355920,0.161722,-0.740966,-0.144814,0.090765,-46.230324,14.707214,-7.161049,,,,,,,
1530640050.614121,-1.745473,-0.439598,0.218285,1.475439,-0.375689,3.256764,-0.891146,0.425576,0.157265,-0.850828,-0.374489,-0.037789,-45.768200,16.982452,-7.078308,,,,,,,
1530640050.634089,-1.748759,-0.501997,0.241341,1.704280,-0.978159,2.728333,-0.862772,0.481177,0.155183,-0.830724,-0.468298,-0.263734,-45.184082,18.897369,-6.625587,,,,,,,
1530640050.654058,-1.760507,-0.558257,0.280936,2.508489,-1.932220,2.251394,-0.832956,0.529708,0.159944,-1.002600,-0.608200,-0.417513,-44.986923,20.363037,-6.094879,,,,,,,
1530640050.674027,-1.768165,-0.600806,0.343553,3.226491,-2.040657,1.136650,-0.808859,0.565307,0.161749,-1.333581,-0.666381,-0.170584,-44.937462,21.226181,-5.377609,,,,,,,
1530640050.693996,-1.754605,-0.614266,0.418941,2.863388,-1.185870,-0.653251,-0.803424,0.576359,0.149362,-1.621945,-0.797275,0.340598,-45.176567,20.936279,-4.878616,,,,,,,
1530640050.713965,-1.741498,-0.592236,0.473109,1.465353,-0.621074,-1.804739,-0.817630,0.558217,0.140943,-1.281125,-0.786092,0.677600,-45.739071,19.317062,-4.921265,,,,,,,
1530640050.733934,-1.731363,-0.553307,0.498605,0.326421,0.018966,-2.196109,-0.839841,0.525504,0.136022,-0.802416,-0.608557,0.710444,-46.265560,17.555031,-4.940582,,,,,,,
1530640050.753902,-1.723592,-0.514581,0.492852,-1.267277,0.932780,-1.608486,-0.860352,0.492170,0.132490,-0.205078,-0.376966,0.950166,-46.452236,15.999664,-5.343643,,,,,,,
1530640050.773871,-1.716551,-0.481150,0.452456,-2.278329,1.513073,-1.347922,-0.877057,0.462799,0.128748,-0.029742,-0.282990,0.777975,-46.622322,14.953934,-6.389244,,,,,,,
1530640050.793840,-1.711374,-0.440689,0.411859,-1.699092,0.583578,-2.014322,-0.895530,0.426563,0.126727,-0.400780,-0.385959,0.054212,-46.737770,13.982285,-7.076942,,,,,,,
1530640050.813809,-1.727393,-0.396924,0.396892,-0.570034,-0.885764,-2.063649,-0.910964,0.386583,0.143831,-0.102174,-0.167665,-0.317888,-46.986866,12.701859,-6.613419,,,,,,,
1530640050.833778,-1.730876,-0.355359,0.406897,0.429587,0.090148,-2.118137,-0.925530,0.347927,0.149437,0.200508,0.192387,0.061973,-47.245228,11.137627,-6.595451,,,,,,,
